KcatID,Kmax
PLIPA2A180pp,19.2183185651919
CRNCBCT,8.14837102939885
HETZK,9.984920260551178
FDMO,6.29087964911215
DNTPPA,3.45122103767822
FE2tpp,65.0
ADOCBLtonex,65.0
2AGPEAT181,4.27830584222986
GRTT,0.585096478864559
F6Pt6_2pp,65.0
ACGAMK,8.57137535484602
CYStpp,65.0
NO2t2rpp,65.0
DAMPtex,65.0
ALAALAr,171.89780021925398
CTECOAI6,32.7526628660403
ACPPAT160,24.4710071815017
CLIPAabctex,65.0
GP4GH,15.8619296332902
APH180,5.645324868236439
MLTGY2pp,6.976101420508799
K2L4Aabctex,65.0
GLYALDtpp,65.0
ASPK,156.615656584062
URAtex,65.0
3OAR121,3.7632321604913495
NDPK5,4.98904680464982
6D6SFK,7.41711643919261
DSBCGT,4.610274710722569
2AGPG181tipp,65.0
PLIPA2A181pp,10.753799669469098
XYLabcpp,65.0
3NTD9pp,26.0925894155051
COBALT2t3pp,65.0
E4PD,0.117179957550107
LPLIPAL2A180,78.6920349312527
UDPGPpp,4.29065074800568
GTHRDabcpp,65.0
ALAt2pp,65.0
ACANTHAT,6.00128652411287
CRNDt2rpp,65.0
GDPMNP,12.2299655765177
LEUt2rpp,65.0
PLIPA2G160pp,10.753799669469098
ETHAtex,65.0
3OAS80,5.92034460327097
DCMPtex,65.0
LSERDHr,8.759286263408471
ECOAH6,24.986447800527095
FACOAE120,22.0
PGPP180,33.3731597285484
GLUR,13.4859997903367
INOSTO,6.75581212870909
2MAHMP,7.597592992385201
METNA,7.25064876591939
R5Ptex,65.0
PLIPA1E180pp,19.2183185651919
GALCTNt2pp,65.0
4HTHRA,13.9136776986161
2AGPGAT161,4.27830584222986
PGSA120,11.323300825672797
FRULYSt2pp,65.0
ADSL1r,10.0
UAPGR,42.99999999999999
PEAMNtex,65.0
LPLIPAL1A160pp,16.3194538084558
DHORTS,9.66611921712663
L_LACD2,17.477194593864
FUCtpp,65.0
ALAtpp,65.0
BETALDHy,7.638986717608469
GLYC2Pabcpp,65.0
ASPO6,4.199999999999999
BMOGDS2,9.78017358694592
PTRCtex,65.0
NADH17pp,53.9575791765669
DHACOAH,10.9780613420595
G3PItex,65.0
GLYt2pp,65.0
NTD8,2.1653621191669394
LPLIPAL1G120pp,16.3194538084558
GALCTND,12.0817807384531
COBALT2tex,65.0
DHAD2,139.0
SERAT,38.0
FALDtex,65.0
NTPP2,14.9811492626551
FECRMtonex,65.0
DAGK181,6.373401439403609
ALPATG160pp,5.51015809942923
TMAOR2pp,11.309643764694899
HXAtex,65.0
AGM4PApp,10.0950127452361
ASR,14.4904842323542
SGSAD,4.84128359060696
NI2uabcpp,65.0
GUAtex,65.0
L_LACD3,17.477194593864
CHTBSptspp,65.0
GMHEPAT,1.8061711658725
HADPCOADH3,6.172345234577951
MLTP3,8.4280132477343
ALLULPE,7.0100863743819
O16AP1pp,10.7326347222725
GMPtex,65.0
MLDCP1Bpp,9.43165489858234
SELR,6.11071541451978
LPLIPAL2ATG180,60.9399212836141
KARA2,1.25856158095846
FEOXAMabcpp,65.0
HOMtex,65.0
3HAD121,4.39387451614104
XANtex,65.0
AGPAT140,42.51616158048619
LIPAHT2ex,24.999999999999996
NADHXD,5.51175660716486
GTHOXtex,65.0
AMPNTAT,6.255218971593789
ACKr,154.29691546551604
CYTDt2pp_copy1,65.0
MOGDS,3.29832021636678
TMK,6.1146272033689195
DADK,4.81427669638384
ASNS2,19.0
METSOX2tex,65.0
PPCK,60.74375174201009
TARTRtex,65.0
CBL1abcpp,65.0
UPPRT,8.99468052267482
GTHRDtex,65.0
MEOHtex,65.0
DMPPS,0.148088871232051
HSDy,7.861688944082189
O16AUNDtpp,17.9036203644542
NTPP9,13.4963772115735
MALt2_2pp,65.0
PUACGAMS,6.851475030118349
G3PGtex,65.0
MI1PP,67.4405872256222
G5SD,14.0
GLCDpp,68.3525058092151
AGM3PA,7.553555878206539
THRtex,65.0
CITL,81.31770196584769
CDAPPA161,14.590599378582098
GLCS1,21.120249628026897
FORt2pp,65.0
EAR60y,4.03455769786865
LALGP,18.821470354827298
SERD_D,15.847419440351201
SPMDt3pp,65.0
AP4AS,9.73912172260244
PA140abcpp,65.0
TYRPpp,15.667414373791201
FEOXAMR2,7.12301822013926
X5PL3E,6.85935268596047
DOXRBCNtpp,65.0
OXDHCOAT,6.06330742855276
GALCTt2rpp,65.0
PGPP120,33.3731597285484
UAAGDS,8.0
PAPA160pp,16.9676597109052
HISabcpp,65.0
HACD3,59.423158320645996
ARGORNt7pp,65.0
PLIPA2G180pp,9.94912056286888
ORPT,4.343908527491221
ASPtpp,65.0
GAM6Pt6_2pp,65.0
ADNt2pp_copy2,65.0
OCTAtex,65.0
PGP181abcpp,65.0
G2PP,67.4405872256222
NTD2,5.286662824061009
4PEPTtex,65.0
LIPACabcpp,16.3816873656339
LPLIPAL1E120pp,16.3194538084558
ARGSL,11.0
FACOAE80,0.00541425854537074
ACOAD8f,141.171248093136
THRt2pp,65.0
FDH4pp,76.9849171370588
CPMPS,1.13902792635075
ARBTptspp,65.0
GND,66.7611983218546
G3PAT141,34.7185511909517
VALTA,8.28061648420117
MALTabcpp,65.0
KAS14,5.92034460327097
IPPMIb,96.7379748902582
NTD10,12.0378378856263
AMALT3,8.1445963560195
MELIBt2pp,65.0
AMPTASEPG,12.2318421292692
3OAR140,4.26551759693818
SDPTA,8.384467360066488
CA2t3pp,65.0
UGCIAMH,16.7185097291515
CD2tex,65.0
ILETA,10.1004168584709
SUCTARTtpp,65.0
AMPTASECG,12.2318421292692
INSTtex,65.0
PPA,68.9189154272571
GOFUCR,4.59109056305994
DHQS,78.0
AGPAT120,42.51616158048619
HISTD,3.1795960845827
PLIPA1E140pp,10.753799669469098
DAGK140,6.373401439403609
ADSS,3.2999999999999994
PG120abcpp,65.0
FA161ACPHi,32.2022536372637
HPPPNtex,65.0
ACtex,65.0
FLVRx,6.27275024623321
23CCMPtex,65.0
LGTHL,64.4189010282935
TRE6PP,11.768934881177499
AMALT2,8.1445963560195
MINCYCtex,65.0
NTD6,6.282352093771169
2HPTCOAT,18.292177040297897
GLCabcpp,65.0
PTA2,3.33574484275822
BUTt2rpp,65.0
MSO3abcpp,65.0
PA181abcpp,65.0
PRCPD,10.6920882280843
ATPS4rpp,395.4866104713689
3OAS121,1.87647496051425
A5PISO,37.229664388280504
CHORS,42.0
PYDXNK,7.949866063400101
MALTHXtexi,65.0
PPBNGS,0.24
2AGPA181tipp,65.0
UDPGALPpp,4.29065074800568
DGSNtex,65.0
PHEt2rpp,65.0
SUCOAS,5.13659347260333
LPLIPAL1G141pp,16.3194538084558
MEPNtex,65.0
DSBGGT,6.5560852954136
MANtex,65.0
PE161abcpp,65.0
UDCPDPpp,26.4872899377807
GSNt2pp,65.0
CLtipp,65.0
AM4PCP,17.9131183641197
ARAI,5.87769280281901
G3PD7,39.149077156915
CLPNS140pp,5.2334005566775
TMPPP,0.021425883332457197
ACACT4r,49.322573139551295
PG160abcpp,65.0
NMNtex,65.0
NAMNPP,7.65991161133188
ABUTD,9.82711567839092
PLIPA2A161pp,10.753799669469098
AGMH,4.06600945016315
NTRIR2x,31.3414776416144
UMPtex,65.0
CLPNS180pp,5.2334005566775
SUCFUMtpp,65.0
PGAMT,7.490760966203089
HSST,8.53911941823882
CU1abcpp,65.0
O16AP2pp,6.5852709536791
PSD160,6.699999999999999
METt3pp,65.0
NTD7pp,17.3024053604118
PIuabcpp,65.0
FDMO2,6.29087964911215
XYLUt2pp,65.0
TRE6PS,7.91314238864529
FECRMabcpp,65.0
SHGO,12.3450146303109
DGMPtex,65.0
GTPCI,0.00908518444447114
NADTRHD,51.9313402919591
ASPtex,65.0
23CAMPtex,65.0
PPALtex,65.0
EAR121y,3.81484086552927
S7PI,1.63139027289837
VALtex,65.0
CYSSADS,6.70410633993799
FORtppi,65.0
AACPS7,1.67871775655375
CYTK1,24.0
PTPATi,1.2865625007721297
UHGADA,21.0
NTPTP2,18.491101088175796
DSERtex,65.0
LPLIPAL2E141,70.9551139784491
MN2tpp,65.0
PACCOAL,8.27561050810826
HIStex,65.0
UDCPDP,23.7281625729441
NDPK3,22.407063363104598
2AGPG160tipp,65.0
PAPA141pp,16.9676597109052
M1PD,6.18946170505935
DHNCOAS,0.0529857234721957
CBItonex,65.0
GMAND,9.72394783647555
NTP5,11.2622474817792
PLIPA1E161pp,10.753799669469098
NTP1,9.23596612648813
HYD2pp,12.369022599340699
ADOCBLS,10.4218852696745
AIRC2,154.0
PNSPA,7.978895349478561
DAPE,84.0
PLIPA2A140pp,19.2183185651919
PSD181,2.20365653517859
OPHHXy,7.72563595203305
CDAPPA160,14.590599378582098
F6PA,5.02373334184366
GALtex,65.0
AGM4Pt2pp,9.71671132192274
GALURt2rpp,65.0
LEUt3pp,65.0
ACBIPGT,3.61197336627097
G3PEabcpp,65.0
ECOAH3,32.1934820696073
DSBAO1,4.93303445876218
PFK_3,108.169244504748
THMDtex,65.0
EAR180x,4.394909511114279
SUCDi,188.924437140568
3OAS160,5.92034460327097
IMPC,10.1593467066937
AI2tpp,65.0
LYStex,65.0
NO3R2pp,8.64883988249267
PEAMNOpp,20.5167543333707
LPLIPAL2ATE120,60.9399212836141
FACOAL141t2pp,7.91377087589054
2AGPE140tipp,65.0
PPAKr,4.30144019884974
HACD8,35.7711244019367
TREHpp,20.4250792633978
HKNTDH,40.47859512545669
METS,0.31
PYDXtex,65.0
2AGPEAT180,4.27830584222986
PGSA180,11.323300825672797
26DAHtex,65.0
CHTBStex,65.0
UAGDP,16.0
PLIPA2G161pp,10.753799669469098
CTECOAI8,32.7526628660403
HACD1,57.84949812699249
S2FE2ST,18.1800830767426
AGt3,65.0
MLTGY4pp,6.976101420508799
2DOXG6PP,13.2447698987952
LYSabcpp,65.0
SULFACtex,65.0
SADH,15.0781276605754
HEPK1,9.747015407262992
NTD12pp,15.8060012194203
LPLIPAL2G141,70.9551139784491
SERtex,65.0
FE3Ri,5.26176283862732
PLIPA1G160pp,10.753799669469098
THRt4pp,65.0
ICHORS_copy1,10.6047276455777
ARBabcpp,65.0
2DGULRy,7.949675177443251
5DKGR,40.705579786212795
APH181,5.645324868236439
TAUDO,5.81896337114245
HMBS,0.194692175869479
VALt2rpp,65.0
SPMDAT2,9.74904608686967
MOBDtex,65.0
NAt3_2pp,65.0
GLUSy,9.24437268361056
MPTAT,0.68
ACOTA,8.508720299453
FEOXAMR1,7.12301822013926
DIMPtex,65.0
4HTHRK,3.34738015798494
GPDDA1pp,12.3521936260443
3HAD160,4.7238623506414
ACONTb,44.3822675925909
APH140,5.645324868236439
UAG2E,3.9487761611948597
THFAT,6.51408479417205
GALt2pp,65.0
FEENTERabcpp,65.0
FACOAL140t2pp,7.91377087589054
ZN2t3pp,65.0
EAR140x,1.35081523236687
THDPS,2.4
NTPP8,7.52114907689696
ADSK,85.0720534858788
HG2abcpp,65.0
DMQMT,0.0219068585633886
EAR141x,1.49190406602306
SO3tex,65.0
I2FE2SS,3.30275553856767
EAR80x,3.2680205804032005
CRNt2rpp,65.0
XTSNtex,65.0
GTHS,0.0165967054233192
ALAR,6.209995501451699
MCPST,9.52957749614555
NDP3,11.379820332083
HSTPT,5.95604008098527
CFAS160G,8.42750201034672
DGUNC,5.94913740240481
PAPA181,16.9676597109052
METDabcpp,65.0
TYRt2rpp,65.0
34dhpactex,65.0
MLDCP2App,9.43165489858234
NDPK8,3.4968429383585695
PUNP6,3.6121824523029193
DBTS,0.0037993825808289405
CHRPL,0.543619102929351
G1SAT,0.16892450154116198
PSSA181,1.48400860358283
LCTStex,65.0
ZN2abcpp,65.0
GLUTRR,12.149108144752898
IPMD,9.64357492966325
DDCAtexi,65.0
MALTptspp,65.0
MANAO,5.3890526219887
GTHPi,11.5036707235437
GALM2pp,9.36097510133393
CDAPPA181,14.590599378582098
3HPADHi,5.392753889385399
HACD7,50.5363737418265
HPPPNDO,18.753382319600096
PA120abcpp,65.0
MEPNabcpp,65.0
APG3PAT181,5.4924414425035
FUMt2_2pp,65.0
UAMAGS,28.999999999999996
MINCYCtpp,65.0
ADPT,9.94959455216948
DURItex,65.0
TDPDRE,3.91046418939074
NADPHQR3,18.156100642238297
I4FE4SR,0.011359717623223
MMETt2pp,65.0
AP4AH,15.8619296332902
HACD6,55.4094643400599
FRD3,37.3656163524736
MALTTRabcpp,65.0
DAAD,0.212326005766108
ADNtex,65.0
ACNAMt2pp,65.0
2AGPEAT120,4.27830584222986
PGPP120pp,33.3731597285484
13PPDH2,10.0193056436704
TRSARr,28.6731048574488
KAS15,14.9841776036285
PGPP160pp,33.3731597285484
PAI2T,3.43804149583395
AGM3PApp,10.0950127452361
CSND,14.3908252606217
MGSA,805.926305067497
MDH3,3.3446448121321497
FA120ACPHi,32.2022536372637
NODOx,5.412562997393849
CYNTtex,65.0
GLUN,12.4312965588633
G3PAT140,34.7185511909517
PLIPA1E120pp,10.753799669469098
PSD120,5.7453453097053195
PAPSR2,2.40084005051582
FLVR,4.64863027546045
3GMPtex,65.0
MDDCP1pp,7.783333788882249
DURIK1,21.7906889741116
GTHRDHpp,14.6251536039818
CTPS2,11.0
DADA,33.0541357457718
CYNTt2pp,65.0
3OAR180,5.177411849623849
DC6PDA,11.1035561824413
PUNP3,3.6121824523029193
3NTD7pp,26.0925894155051
SUCCt2_3pp,65.0
G6PP,0.00208115513686405
2AGPE180tipp,65.0
PDXPP,7.43237917930687
IDONt2rpp,65.0
KDOCT2,4.199999999999999
BETALDHx,6.68279883045761
ACNML,6.81788349495952
PGM,189.36888534693497
DHAtex,65.0
CYANST,8.05395627705488
DCYTtex,65.0
TARTt2_3pp,65.0
3OAS60,5.92034460327097
BTS5,0.0019999999999999996
ACACCT,10.104586796245698
PE120abcpp,65.0
GNP,3.57382272279548
LIPAHTex,24.999999999999996
CBPS,18.5317969992483
PGSA140,11.323300825672797
2DGLCptspp,65.0
UDPGPT,7.508014353294671
FMNAT,0.08999999999999998
ADMDC,2.16143696367366
ENTCS,3.35086834918046
DURADx,6.93750206832537
TRPt2rpp,65.0
14GLUCANtexi,65.0
QMO3,3.6734421614437496
2AGPGAT160,4.27830584222986
APH120,5.645324868236439
G3PAT181,8.46991458184782
MOCOS,0.02
AACPS8,3.76112320556721
PAPA181pp,16.9676597109052
F6Ptex,65.0
APH161,5.645324868236439
TMAtex,65.0
SO4tex,65.0
NTD5pp,15.8060012194203
3CMPtex,65.0
EAR141y,3.81484086552927
UACGAMPpp,4.29065074800568
LPLIPAL2A120,78.6920349312527
UACGAMtex,65.0
UACGALPpp,4.29065074800568
PGP141abcpp,65.0
DAPtex,65.0
APRAUR,0.32
PLIPA1A140pp,19.2183185651919
DXPS,1.1
3HAD141,4.39387451614104
UPPDC1,0.81
HPPK2,0.313750394210426
CRNCAL2,7.844944816627411
GLYBabcpp,65.0
PPK2,6.23665409241565
NTPP7,7.360655355347089
NDPK7,4.95149832289923
OCDCAtexi,65.0
SERt4pp,65.0
XYLUtex,65.0
MLTG4,0.44573054611266694
LPLIPAL1A161pp,16.3194538084558
PSSA180,11.1279549747511
PGLYCP,12.8240192629504
RNDR2,33.6251684461842
ALAALAtex,65.0
DAPAL,15.7440617950712
CYStex,65.0
ACACT7r,33.4229717576011
THMabcpp,65.0
DMSOR1,10.0465844885282
IMPtex,65.0
BWCOGDS1,9.78017358694592
GTPDPK,8.190834045379889
PLIPA1G181pp,10.753799669469098
LDH_D2,9.8696185083081
DMStex,65.0
ASPO3,4.754122672527411
DPCOAK,1.3338968255403598
DAGK141,6.373401439403609
FACOAL160t2pp,7.91377087589054
XYLK,6.38081875530872
ABUTtex,65.0
ASNtex,65.0
PHETA1,9.055536779713607
ASPt2_2pp,65.0
LIPAabctex,65.0
AHCYSNS,0.0523365402118008
FACOAE60,13.678526406088
MG2tpp,65.0
OCBT,20.079781012227397
ALPATE160pp,5.51015809942923
SEPHCHCS,1.47410682561451
GALBDtex,65.0
URIK1,9.781449410912618
BUTtex,65.0
GLXCL,3.81995890025428
ALAtex,65.0
XTSNt2rpp,65.0
SUCBZL,1.39673307324372
FRUpts2pp,65.0
LIPAMPL,5.916114222538
URItex,65.0
LIPOS,0.000241778468067115
ETHSO3tex,65.0
MN6PP,12.946525398014998
AMAOTr,0.0009999999999999998
3OAS181,1.31640661008089
G3PIabcpp,65.0
PSCLYSt2pp,65.0
DOPAtex,65.0
UDPGtex,65.0
PRATPP,22.0
RBK_L1,7.72949835479362
NMNDA,20.2428316763182
MOAT2,59.00000000000001
PPPNDO,8.481311243261148
BTNtex,65.0
2DGLCtex,65.0
MANGLYCtex,65.0
TTDCAtexi,65.0
S2FE2SS2,5.29079931198922
CLtex,65.0
UPLA4FNT,10.2677467833159
GLYOX,2609.2679470322296
ACSERtex,65.0
LPLIPAL2ATG161,60.9399212836141
PSSA160,15.0
GLYCLTDy,8.03893063993268
CTBTt2rpp,65.0
PPS,195.856878553668
LPLIPAL2G140,70.9551139784491
CD2tpp,65.0
FEENTERR4,5.79890677379566
THRA2,65.02077300240418
D_LACtex,65.0
GMHEPPA,23.316931076959897
2AGPGAT181,4.27830584222986
3OAR80,8.24337196264866
FDH5pp,3.15043503552138
GHBDHx,6.453095233988009
NTP3,9.66703987066147
PPTtex,65.0
DOXRBCNtex,65.0
PUNP7,18.5922898085779
GLYCAt2rpp,65.0
RBFSa,0.07372048484703769
CRNabcpp,65.0
CDGUNPD,11.0171500568784
GLDBRAN2,12.007679340606797
G6Pt6_2pp,65.0
ADNCYC,51.264014423460594
PItex,65.0
NADHXE,9.29941870599852
URIK2,10.115853140533398
HCYSMT,10.7649039385675
PSERT,37.4134199559911
ECOAH7,24.2416058379824
GLTPD,4.80484263429064
AGPAT181,12.0367226800489
PLIPA1G141pp,10.753799669469098
OGMEACPD,9.099999999999999e-5
ASPT,14.7813586093928
FACOAE161,42.99999999999999
CDPMEK,4.08681070369138
LEUabcpp,65.0
GLYBtex,65.0
GPDDA4,14.437056375210902
LPLIPAL1G181pp,16.3194538084558
5DGLCNtex,65.0
KARA1,21.7085522706885
NDP7,20.956443012440896
AIRC3,14.2250386671848
PAPA140pp,16.9676597109052
SO2tex,65.0
PGP160abcpp,65.0
PROGLYabcpp,65.0
NI2abcpp,65.0
K2L4Aabcpp,65.0
LYXt2pp,65.0
NH4tex,65.0
SUCCtex,65.0
SHKK,32.4949661754608
NTD7,17.5269456107024
TDPAGTA,7.31569220491032
GLUt2rpp,65.0
12PPDStex,65.0
GLCRAL,4.81595877778011
3OAS100,5.92034460327097
DKGLCNR2y,7.949675177443251
MPTSS,1.6999999999999997
THIORDXi,26.7081760308423
HYXNtex,65.0
DASYN181,44.6903126035828
NTD2pp,17.3024053604118
ASNS1,6.360662346572
URIt2pp_copy2,65.0
EGMEACPR,3.0e-5
DHAD1,420.0
UMPK,26.5565496634357
LIPAabcpp,16.3816873656339
RMNtpp,65.0
MCTP1App,4.932478821866559
AGPAT161,160.0
DHPTDNR,5.99250249426982
HISTP,3.8
LPLIPAL2E181,70.9551139784491
LDGUNPD,9.23547561261836
METtex,65.0
LPLIPAL2ATG140,60.9399212836141
NO3tex,65.0
MECDPS,3.38629696219554
NTD3,10.6917095572778
APG3PAT120,9.87477281963863
PPM,5.33350755901341
23PDE4pp,24.941242120575396
FACOAE140,8.44090400765777
AGMt2pp,9.71671132192274
USHD,16.5941999635267
UDCPDPS,0.14
GLYCAtex,65.0
ASNNpp,13.8996381142985
4PEPTabcpp,6.17726180909412
DMSOR1pp,13.0504166462609
3OAR160,3.1928013887220197
SLNTabcpp,65.0
3OAR40,8.24337196264866
AGM4PH,4.06600945016315
IDONtex,65.0
FRULYSDG,47.1613388091059
GLCP2,8.419168984965149
ASPO5,2.3137737375996
LPLIPAL2ATG181,60.9399212836141
UDPKAAT,6.936335281066959
METGLCURt2pp,65.0
ALKP,13.8354553098106
CYANtex,65.0
IPDPS,0.8880638775555469
PHEtex,65.0
O16AT,10.086626115107698
DHPStex,65.0
SQtex,65.0
2AGPE161tipp,65.0
MELIBtex,65.0
CLPNS120pp,5.2334005566775
LPLIPAL1G180pp,9.27286448964064
ACPS1,7.17340001902784
PSSA161,18.0
MDH,7.199999999999999
ACOAD5f,178.09760222968896
OCTNLL,3.2834789673889904
PLIPA1G120pp,10.753799669469098
CYANSTpp,8.523887340359828
FA80ACPHi,32.2022536372637
MICITDr,37.564156745734
DHNAOT4,0.3562911789413661
23DOGULNt4pp,65.0
HACD4,57.5550750822299
GALTptspp,65.0
EAR160x,1.26576123437941
APG3PAT160,7.136524660035359
HYXNtpp,65.0
CLPNS160pp,0.24739438925411197
FMNRx,5.98058042386664
S4FE4SR,11.5118670178791
ADSL2r,15.0
GLYCLTtex,65.0
DASYN161,86.7116673035816
RBFSb,0.03
ALLPI,5.98679926956662
DKGLCNR2x,4.98740807075617
3HAD100,4.39387451614104
G1PP,0.0797674465458344
GALCTtex,65.0
MDDCP2pp,0.373794511155472
R5PPpp,21.0017209929976
ACALD,157.88131143478603
DOGULNR,5.838202004073069
GLYCLTt4pp,65.0
ECOAH2,32.1731186850537
ORNabcpp,65.0
ALDD2y,5.82556844710157
GLYC3Pabcpp,65.0
NTD4,7.3273393941184
LPLIPAL1E141pp,16.3194538084558
ARMEPNS,9.88480731519341
ZNabcpp,65.0
GLYBt2pp,65.0
THRPtex,65.0
PGP161abcpp,65.0
PROGLYtex,65.0
2DGULRGx,4.98740807075617
ICYSDS,0.0215920627931895
TRPtipp,65.0
G1Ptex,65.0
ADA,33.0541357457718
LALALGLUtex,65.0
FMNt,65.0
2AGPE181tipp,65.0
AACPS1,0.415177196960515
ACONMT,10.329008888607103
PSP_Lpp,21.0017209929976
INSt2pp,65.0
MOAT,59.00000000000001
SGDS,15.825706161739
RNDR4b,1.56860107820385
42A12BOOXpp,20.5167543333707
GLCATr,7.45089023981007
APH141,5.645324868236439
PGPP161pp,33.3731597285484
2AGPGAT141,4.27830584222986
AAMYL,12.2514628892924
2AGPA141tipp,65.0
AP5AH,22.693538213995595
GLUCYS,0.0165119707806824
GLCt2pp,65.0
HDCEAtexi,65.0
GDMANE,5.849797593066159
MSAR,6.02081435837576
NDPK4,8.38052765338577
TYRtipp,65.0
GLUt4pp,65.0
TPI,193.906572544439
23DAPPAtex,65.0
PGPP181pp,33.3731597285484
FA160ACPHi,32.2022536372637
ULA4NFT,4.56427321655228
EAR180y,3.81484086552927
NI2tex,65.0
SERtpp,65.0
TUNGSabcpp,65.0
ASPCT,13.138414218614
LACZpp,16.3292691246309
3AMPtex,65.0
IMPD,1.7999999999999998
GLUPRT,61.0
ARABDI,7.540829567727979
HEMEOS,0.445764498674099
CYNTAH,4.75848947844236
4PCP,17.9131183641197
PFL,26.824997024954
CBIAT,7.799589363757669
PLIPA1A160pp,19.2183185651919
COLIPAPabctex,65.0
MLTG2,14.903198751228599
ARGAGMt7pp,65.0
MCTP1Bpp,1.23246860390301
PMPK,0.5
PSURItpp,65.0
LADGMDH,11.286625365157501
TARTRt7pp,65.0
AGDC,17.6729642199055
GALCTNLtex,65.0
ACACT2r,50.1551506475236
DHDPS,11.0
PGK,16.0100104283114
TSULabcpp,65.0
TPRDCOAS,16.2714114428206
NADH10,6.0730986057998
PLIPA2E181pp,10.753799669469098
LDH_D,8.65643947924285
2AGPG161tipp,65.0
GLYC3Ptex,65.0
ANS,17.259080876783095
PETNT161pp,7.10499831048079
FRUK,219.871561047833
GRXR,2.08168429864306
UGLT,80.5344342196906
P5CR,32.0
LYXtex,65.0
GGPTRCO,11.815157010541098
CYTBDpp,8.516278187905128
OXCOAHDH,6.58274734195207
EDTXS4,13.2549225867173
BSORx,9.96477057818195
ACOAD7f,141.171248093136
3OAS140,4.192823097628559
MNt2pp,65.0
HCYSMT2,10.7649039385675
MALt2_3pp,65.0
DDGALK,9.35832351964338
LA4NTpp,7.714806120163528
GUAD,12.343447564148299
SPODM,4.46670653180314
O2Stex,65.0
PLIPA1G180pp,10.753799669469098
5DGLCNR,44.1917064260468
PLIPA2G120pp,10.753799669469098
23PDE9pp,24.941242120575396
BUTSO3tex,65.0
N2Otex,65.0
ACHBS,24.2146880499225
INSt3pp,65.0
TAGURr,5.49415034353821
SPMDtex,65.0
OROTtex,65.0
PLIPA2E141pp,10.753799669469098
ARBTtex,65.0
SERD_L,33.1249150534487
TMAOR1pp,11.309643764694899
ASO3tex,65.0
NO3R1pp,8.64883988249267
PUNP4,0.797018233205693
SELabcpp,65.0
DXPRIi,3.2999999999999994
XYLtex,65.0
GALCTNLt2pp,65.0
PLIPA2E161pp,10.753799669469098
PGP120abcpp,65.0
REPHACCOAI,8.564160147996768
CMtex,65.0
LYSDC,31.2362234610073
MOADSUx,3.2987559148752297
DHBSZ3FEabcpp,65.0
GLYC3Pt6pp,65.0
PPPNtex,65.0
PYK2,3.28280292496259
PYK,117.269621287688
ACS,7.741581077132119
MDH2,150.315575924322
CPGNabcpp,65.0
PGPP161,25.527196271437003
GLCtex_copy2,65.0
PGSA161,9.84665229189934
GLYBt3pp,65.0
ADCL,1.5530820637521
PAPA161pp,16.9676597109052
MPTG,12.838940952026398
PE180abcpp,65.0
O16A4COLIPAabctex,65.0
TDPADGAT,7.16428041109659
PPAt4pp,65.0
CAt6pp,65.0
DHNPA2r,2.91790367174636
PTRCabcpp,65.0
ACM6PH,4.83037995559269
MMETtex,65.0
FBP,157.85988461308096
UGLYCH,9.329909562894889
KG6PDC,4.430899625008469
LPLIPAL1A180pp,16.3194538084558
XPPT,5.61409039436033
BGLA1,16.324331259361
LYSt2pp,65.0
HXPRT,7.04964753908229
IDOND,6.03208886180558
PYAM5PO,3.3809994505017
METSOX1tex,65.0
NACtex,65.0
4ABZGLUH,35.405511636634095
GLYCL,17.7319925689386
GLCRtex,65.0
ACPPAT180,36.924305260043
NADH9,6.0730986057998
DCTPD,4.31628619828794
TRPS1,54.6504588981143
CPPPGO2,5.40405812820357
DASYN160,111.484064976126
LPLIPAL1G161pp,16.3194538084558
PAPA120,16.9676597109052
FRD2,48.8046583918772
RIBabcpp,65.0
EAR60x,3.2680205804032005
SQGH,11.4611602967879
GLYt4pp,65.0
PLIPA1G140pp,10.753799669469098
2DDARAA,5.21653540222097
NTD5,8.42233184067756
DASYN180,31.631520610796
ICHORT,0.113635978384975
MALCOAMT,0.0024548166275142297
NADK,2.64096179762377
PYRtex,65.0
PNTOtex,65.0
NTD12,4.67691144447274
CYTDtex,65.0
PG161abcpp,65.0
5DGLCNt2rpp,65.0
GLYCtex,65.0
ACPPAT140,36.924305260043
ALATA_D2,8.67666543354302
CYSS,39.6398380856591
GALT1,9.122472538231888
SBTtex,65.0
PROtex,65.0
ACMUMtex,65.0
PE141abcpp,65.0
PPA2,3.32901422177842
ACACT5r,40.72773135152129
FE3tex,65.0
MC6PH,42.8230486229967
DHCURR,7.652950968355579
TAURtex,65.0
ECOAH1,26.909333833534298
5MTRtex,65.0
AM3PA,7.553555878206539
NTD4pp,17.3024053604118
EAR120x,1.7760852138087198
FMNRx2,5.60790271955258
ACACT3r,40.72773135152129
THRabcpp,65.0
CDAPPA140,14.590599378582098
DCYTD,10.59607020381
PGPP141pp,33.3731597285484
AGMtex,65.0
IGPDH,3.8
EAR40y,4.03455769786865
SCYSDS,17.8650969005895
TYRTA,7.800730170297719
AGM3PH,4.06600945016315
PLIPA2G141pp,10.753799669469098
UAGAAT,2.44977186579031
ADK4,6.62442182306535
TMPK,0.22999999999999998
TGBPA,17.3211657042649
RBFK,0.08999999999999998
PRMICI,13.480057751275698
ME2,122.993573124826
LEUTAi,37.5180492534449
NOtex,65.0
MAN6Pt6_2pp,65.0
INSH,9.477222049123709
DAGK120,6.373401439403609
AMALT1,8.1445963560195
MDDEP1pp,1.49808180321955
